RUN	studydatalake.EnhancedJava512Api	enhancedjava512api	1596653874631	 	3.3.1
REQUEST	7167		request_1	1596653971723	1596653996469	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7159	END	1596653971653	1596653996469
USER	Scenario Name	7182	END	1596653971843	1596653996469
REQUEST	7190		request_1	1596653971913	1596653996469	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7088	END	1596653971074	1596653996469
REQUEST	7096		request_1	1596653971133	1596653996469	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7365	END	1596653973362	1596653996469
REQUEST	7373		request_1	1596653973424	1596653996469	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7267	END	1596653972552	1596653996469
REQUEST	7275		request_1	1596653972624	1596653996469	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7175		request_1	1596653971793	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7198		request_1	1596653971984	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7104		request_1	1596653971203	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7190	END	1596653971913	1596653996469
USER	Scenario Name	7167	END	1596653971723	1596653996469
USER	Scenario Name	7096	END	1596653971133	1596653996470
USER	Scenario Name	7373	END	1596653973424	1596653996470
REQUEST	7381		request_1	1596653973494	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7275	END	1596653972624	1596653996470
REQUEST	7283		request_1	1596653972685	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7198	END	1596653971984	1596653996470
USER	Scenario Name	7175	END	1596653971793	1596653996470
REQUEST	7206		request_1	1596653972045	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7183		request_1	1596653971854	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7112		request_1	1596653971275	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7389		request_1	1596653973562	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7104	END	1596653971203	1596653996470
USER	Scenario Name	7381	END	1596653973494	1596653996470
REQUEST	7291		request_1	1596653972753	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7191		request_1	1596653971924	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7214		request_1	1596653972113	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7183	END	1596653971853	1596653996470
USER	Scenario Name	7283	END	1596653972685	1596653996470
USER	Scenario Name	7206	END	1596653972045	1596653996470
REQUEST	7397		request_1	1596653973623	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7120		request_1	1596653971332	1596653996470	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7112	END	1596653971275	1596653996470
USER	Scenario Name	7389	END	1596653973562	1596653996470
REQUEST	7199		request_1	1596653971994	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7191	END	1596653971924	1596653996471
USER	Scenario Name	7291	END	1596653972753	1596653996471
REQUEST	7299		request_1	1596653972814	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7222		request_1	1596653972183	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7214	END	1596653972113	1596653996471
REQUEST	7405		request_1	1596653973694	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7128		request_1	1596653971404	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7397	END	1596653973623	1596653996471
USER	Scenario Name	7120	END	1596653971332	1596653996471
REQUEST	7207		request_1	1596653972052	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7230		request_1	1596653972243	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7307		request_1	1596653972883	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7199	END	1596653971993	1596653996471
USER	Scenario Name	7222	END	1596653972183	1596653996471
USER	Scenario Name	7299	END	1596653972814	1596653996471
USER	Scenario Name	7128	END	1596653971404	1596653996471
REQUEST	7136		request_1	1596653971464	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7405	END	1596653973694	1596653996471
REQUEST	7413		request_1	1596653973752	1596653996471	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7238		request_1	1596653972315	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7215		request_1	1596653972123	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7207	END	1596653972052	1596653996472
USER	Scenario Name	7230	END	1596653972243	1596653996472
REQUEST	7049		request_1	1596653970744	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7315		request_1	1596653972952	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7144		request_1	1596653971534	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	10430	START	1596653996472	1596653996472
USER	Scenario Name	7307	END	1596653972883	1596653996472
USER	Scenario Name	7136	END	1596653971464	1596653996472
USER	Scenario Name	7413	END	1596653973752	1596653996472
REQUEST	7421		request_1	1596653973823	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7223		request_1	1596653972183	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7215	END	1596653972123	1596653996472
USER	Scenario Name	7238	END	1596653972315	1596653996472
REQUEST	7246		request_1	1596653972385	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7315	END	1596653972952	1596653996472
REQUEST	7323		request_1	1596653973014	1596653996472	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7049	END	1596653970744	1596653996473
REQUEST	7057		request_1	1596653970805	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7152		request_1	1596653971603	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7144	END	1596653971534	1596653996473
USER	Scenario Name	7421	END	1596653973823	1596653996473
REQUEST	7429		request_1	1596653973883	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7223	END	1596653972183	1596653996473
USER	Scenario Name	7246	END	1596653972385	1596653996473
REQUEST	7254		request_1	1596653972443	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7231		request_1	1596653972253	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7331		request_1	1596653973083	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7323	END	1596653973013	1596653996473
USER	Scenario Name	7057	END	1596653970805	1596653996473
REQUEST	7065		request_1	1596653970875	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7152	END	1596653971603	1596653996473
REQUEST	7160		request_1	1596653971665	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7429	END	1596653973883	1596653996473
USER	Scenario Name	7254	END	1596653972443	1596653996473
USER	Scenario Name	7231	END	1596653972253	1596653996473
REQUEST	7262		request_1	1596653972513	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7437		request_1	1596653973954	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7239		request_1	1596653972324	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7331	END	1596653973083	1596653996473
REQUEST	7339		request_1	1596653973144	1596653996473	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7065	END	1596653970875	1596653996474
REQUEST	7073		request_1	1596653970943	1596653996474	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7168		request_1	1596653971735	1596653996474	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7160	END	1596653971665	1596653996474
USER	Scenario Name	7262	END	1596653972513	1596653996474
REQUEST	7270		request_1	1596653972573	1596653996474	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7437	END	1596653973954	1596653996474
REQUEST	7445		request_1	1596653974014	1596653996474	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7239	END	1596653972324	1596653996474
REQUEST	7247		request_1	1596653972385	1596653996474	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7347		request_1	1596653973214	1596653996474	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7339	END	1596653973144	1596653996474
USER	Scenario Name	7073	END	1596653970942	1596653996474
REQUEST	7081		request_1	1596653971014	1596653996474	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7168	END	1596653971735	1596653996474
REQUEST	7176		request_1	1596653971793	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7278		request_1	1596653972644	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7453		request_1	1596653974083	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7270	END	1596653972573	1596653996475
REQUEST	7255		request_1	1596653972454	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7445	END	1596653974014	1596653996475
USER	Scenario Name	7247	END	1596653972385	1596653996475
USER	Scenario Name	7347	END	1596653973214	1596653996475
REQUEST	7355		request_1	1596653973285	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7081	END	1596653971014	1596653996475
REQUEST	7089		request_1	1596653971075	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7176	END	1596653971793	1596653996475
REQUEST	7184		request_1	1596653971863	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7461		request_1	1596653974154	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7263		request_1	1596653972524	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7286		request_1	1596653972712	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7453	END	1596653974083	1596653996475
USER	Scenario Name	7278	END	1596653972644	1596653996475
USER	Scenario Name	7255	END	1596653972454	1596653996475
USER	Scenario Name	7355	END	1596653973285	1596653996475
REQUEST	7363		request_1	1596653973344	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7089	END	1596653971074	1596653996475
USER	Scenario Name	7184	END	1596653971863	1596653996475
REQUEST	7192		request_1	1596653971934	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7097		request_1	1596653971144	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7294		request_1	1596653972774	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7271		request_1	1596653972584	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7042		request_1	1596653970683	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7263	END	1596653972523	1596653996475
USER	Scenario Name	7286	END	1596653972712	1596653996475
USER	Scenario Name	7461	END	1596653974154	1596653996475
REQUEST	7469		request_1	1596653974213	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7363	END	1596653973344	1596653996475
REQUEST	7371		request_1	1596653973413	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7200		request_1	1596653971994	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7192	END	1596653971934	1596653996475
USER	Scenario Name	7097	END	1596653971144	1596653996475
REQUEST	7105		request_1	1596653971214	1596653996475	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7294	END	1596653972773	1596653996476
REQUEST	7302		request_1	1596653972845	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7271	END	1596653972584	1596653996476
REQUEST	7279		request_1	1596653972654	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7042	END	1596653970683	1596653996476
REQUEST	7050		request_1	1596653970754	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7469	END	1596653974213	1596653996476
REQUEST	7477		request_1	1596653974282	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7379		request_1	1596653973473	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7371	END	1596653973413	1596653996476
USER	Scenario Name	7200	END	1596653971993	1596653996476
REQUEST	7208		request_1	1596653972063	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7287		request_1	1596653972712	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7310		request_1	1596653972904	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7113		request_1	1596653971284	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7105	END	1596653971214	1596653996476
USER	Scenario Name	7302	END	1596653972845	1596653996476
USER	Scenario Name	7279	END	1596653972654	1596653996476
USER	Scenario Name	7050	END	1596653970754	1596653996476
REQUEST	7058		request_1	1596653970812	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7485		request_1	1596653974343	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7477	END	1596653974282	1596653996476
USER	Scenario Name	7379	END	1596653973473	1596653996476
REQUEST	7387		request_1	1596653973544	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7216		request_1	1596653972133	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7208	END	1596653972063	1596653996476
USER	Scenario Name	7310	END	1596653972904	1596653996476
REQUEST	7121		request_1	1596653971343	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7318		request_1	1596653972974	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7113	END	1596653971284	1596653996476
USER	Scenario Name	7287	END	1596653972712	1596653996476
USER	Scenario Name	7058	END	1596653970812	1596653996476
REQUEST	7295		request_1	1596653972784	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	7066		request_1	1596653970883	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7485	END	1596653974343	1596653996476
REQUEST	7493		request_1	1596653974404	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7387	END	1596653973544	1596653996476
REQUEST	7395		request_1	1596653973614	1596653996476	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	7216	END	1596653972133	1596653996477
REQUEST	7224		request_1	1596653972194	1596653996477	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
